INDE_2020,IAA_2020,IEG_2020,IPS_2020,IDA_2020,IPP_2020,IPV_2020,IAN_2020,MEDIA_INDICADORES_2020,STD_INDICADORES_2020,MIN_INDICADORES_2020,MAX_INDICADORES_2020,RATIO_IDA_IAN,RATIO_IEG_IPS,DIFF_INDE_MEDIA,PEDRA_2020_NORM,PONTO_VIRADA_2020_NORM,INSTITUICAO_ENSINO_ALUNO_2020_NORM,FASE_TURMA_2020_NORM,IDADE_ALUNO_2020,ANOS_PM_2020,FAIXA_ETARIA,RATIO_ANOS_PM_IDADE,RISCO_DEFASAGEM
8.845558333333333,9.58335,9.7,7.5,8.333333333333334,8.749999999999998,8.277783333333334,10.0,8.877780952380952,0.9132611995251964,7.5,10.0,0.8333325000008335,1.2933316088911881,-0.03222261904761936,topazio,nao,escola publica,4b,14.0,4.0,2.0,0.2857140816327988,0
7.849446666666667,8.500020000000001,7.4,5.625,7.5,8.125,8.222223333333332,10.0,7.910320476190476,1.3234649152472748,5.625,10.0,0.7499992500007501,1.3155532167942814,-0.06087380952380883,ametista,nao,rede decisao/uniao,2g,11.0,2.0,1.0,0.1818180165290759,1
5.890556,7.33334,7.8,7.5,0.0,7.916666666666668,7.777776666666667,5.0,6.189683333333334,2.9111864183594873,0.0,7.916666666666668,0.0,1.0399986133351822,-0.29912733333333374,quartzo,nao,escola publica,1h,10.0,1.0,0.0,0.0999999000001,1
5.959792166666666,8.33334,3.7,5.0,4.333333333333333,7.03125,6.5833325,10.0,6.425893690476189,2.2600261300968043,3.7,10.0,0.43333290000043334,0.7399985200029601,-0.46610152380952385,quartzo,nao,escola publica,6c,16.0,1.0,2.0,0.06249996093752441,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.125001833333334,8.333350000000001,9.0,7.5,7.666666666666667,7.5,7.2916675,10.0,8.18452630952381,0.9988008269771993,7.2916675,10.0,0.7666659000007667,1.1999984000021333,-0.059524476190475184,ametista,nao,rede decisao/uniao,3b,12.0,1.0,1.0,0.08333326388894677,0
6.492502,9.000020000000001,8.4,5.0,4.0,5.625,7.75,5.0,6.396431428571428,1.9520561748015741,4.0,9.000020000000001,0.7999984000032001,1.67999664000672,0.09607057142857212,agata,nao,escola publica,2h,13.0,1.0,1.0,0.07692301775152481,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.285002,9.000020000000001,8.8,6.25,9.5,2.5,6.75,5.0,6.828574285714287,2.521883309875493,2.5,9.5,1.8999962000076,1.4079977472036047,0.4564277142857138,ametista,nao,escola publica,1g,11.0,3.0,1.0,0.2727270247936138,1
6.707085000000001,9.000020000000001,7.4,6.25,5.5,7.1875,6.916665,5.0,6.750597857142857,1.3278598677692401,5.0,9.000020000000001,1.0999978000044002,1.183998105603031,-0.04351285714285602,agata,nao,escola publica,1g,11.0,2.0,1.0,0.1818180165290759,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.639168666666666,9.50002,8.3,6.875,8.0,7.083333333333333,7.666666666666666,5.0,7.489288571428572,1.3982900716216813,5.0,9.50002,1.5999968000064002,1.2072709712422238,0.14988009523809342,ametista,nao,escola publica,1j,10.0,1.0,0.0,0.0999999000001,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.575835333333334,8.500020000000001,8.9,7.5,10.0,7.291666666666667,7.333333333333333,10.0,8.503574285714285,1.1889134484426656,7.291666666666667,10.0,0.9999990000010001,1.1866650844465543,0.07226104761904928,topazio,nao,escola publica,1n,9.0,1.0,0.0,0.11111098765445816,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.251668666666667,9.16668,8.8,7.5,6.333333333333333,7.5,7.79167,2.5,7.084526190476191,2.22507210810532,2.5,9.16668,2.533323200040533,1.173331768890975,0.1671424761904765,agata,nao,escola publica,3a,16.0,0.0,2.0,0.0,1
8.221251333333335,7.91667,9.2,5.0,6.666666666666667,9.0625,9.250005,10.0,8.15654880952381,1.7675117966772538,5.0,10.0,0.6666660000006667,1.83999632000736,0.06470252380952424,ametista,sim,rede decisao/uniao,5f,15.0,3.0,2.0,0.19999986666675557,0
8.386113666666667,9.58335,9.5,6.875,6.333333333333333,8.958333333333332,8.388893333333336,10.0,8.519844285714287,1.4129386771924495,6.333333333333333,10.0,0.6333327000006334,1.38181617190375,-0.13373061904762018,ametista,nao,rede decisao/uniao,5b,15.0,4.0,2.0,0.2666664888890074,0
8.336252,8.500020000000001,8.9,5.625,8.5,8.4375,8.0,10.0,8.28036,1.328648382329451,5.625,10.0,0.84999915000085,1.5822194093877169,0.05589200000000005,ametista,nao,escola publica,1b,9.0,1.0,0.0,0.11111098765445816,0
8.370558666666668,9.16668,9.7,5.625,8.0,8.958333333333334,9.777786666666666,5.0,8.032542857142857,1.9563265818662283,5.0,9.777786666666666,1.5999968000064002,1.724441378770882,0.33801580952381016,ametista,sim,rede decisao/uniao,3j,14.0,2.0,2.0,0.1428570408163994,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
4.386945333333334,9.000020000000001,4.4,7.5,0.0,7.291666666666667,4.388883333333333,2.5,5.01151,3.1486619467928727,0.0,9.000020000000001,0.0,0.5866658844454875,-0.6245646666666662,quartzo,nao,escola publica,1r,14.0,2.0,2.0,0.1428570408163994,1
6.113055666666667,7.91667,5.6,7.5,3.6666666666666665,7.291666666666667,7.444443333333334,5.0,6.345635238095238,1.6045062391922567,3.6666666666666665,7.91667,0.7333318666696,0.7466656711124385,-0.23257957142857144,agata,nao,escola publica,5a,16.0,2.0,2.0,0.12499992187504883,1
6.399376666666667,10.00002,5.2,7.5,4.333333333333333,6.09375,5.666665,10.0,6.970538333333333,2.280139851983377,4.333333333333333,10.00002,0.43333290000043334,0.6933324088901215,-0.5711616666666659,agata,nao,escola publica,3m,13.0,3.0,1.0,0.23076905325457442,1
8.018889999999999,9.50002,8.4,5.625,10.0,7.708333333333334,7.777773333333332,5.0,7.715875238095238,1.853827166248702,5.0,10.0,1.9999960000080002,1.4933306785232383,0.30301476190476073,ametista,nao,escola publica,1e,12.0,2.0,1.0,0.16666652777789354,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
6.840002,9.000020000000001,7.7,7.5,3.75,8.333333333333334,7.833333333333334,5.0,7.016669523809525,1.9049434423561407,3.75,9.000020000000001,0.7499985000030001,1.0266652977796031,-0.17666752380952477,agata,nao,escola publica,2c,12.0,0.0,1.0,0.0,0
4.4162505,6.66667,1.3,4.375,0.0,7.1875,6.6666675,10.0,5.170833928571428,3.5170314441869444,0.0,10.0,0.0,0.2971421779607361,-0.7545834285714275,quartzo,nao,escola publica,5f,14.0,1.0,2.0,0.0714285204081997,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.586252,9.000020000000001,8.9,4.375,7.25,4.6875,7.75,10.0,7.423217142857142,2.168700532590229,4.375,10.0,0.724999275000725,2.034281064500424,0.1630348571428577,ametista,nao,escola publica,1d,9.0,3.0,0.0,0.3333329629633745,1
7.713335,9.000020000000001,8.9,7.5,5.0,7.5,7.666665,10.0,7.938097857142857,1.6017869758279792,5.0,10.0,0.49999950000050003,1.1866650844465543,-0.22476285714285726,ametista,nao,escola publica,2b,10.0,0.0,0.0,0.0,0
7.201112,8.33334,8.7,4.375,6.0,8.125,8.38889,5.0,6.98889,1.814395995136306,4.375,8.7,1.1999976000048,1.9885668832756953,0.21222200000000058,agata,nao,escola publica,3j,15.0,1.0,2.0,0.06666662222225185,1
8.848335333333335,10.00002,9.2,7.5,9.5,7.916666666666668,7.833333333333333,10.0,8.850002857142858,1.0737215826713082,7.5,10.00002,0.9499990500009501,1.2266650311132918,-0.0016675238095231748,topazio,nao,escola publica,1j,9.0,1.0,0.0,0.11111098765445816,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.361390666666666,8.500020000000001,8.3,7.5,6.5,6.458333333333334,8.277776666666666,5.0,7.219447142857144,1.292869975964225,5.0,8.500020000000001,1.2999974000052001,1.1066651911130787,0.14194352380952235,ametista,nao,rede decisao/uniao,2j,13.0,2.0,1.0,0.15384603550304962,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.508890666666668,10.00002,9.1,7.5,8.5,5.833333333333333,8.277776666666666,10.0,8.458732857142857,1.4724488379245273,5.833333333333333,10.00002,0.84999915000085,1.2133317155577126,0.050157809523810215,topazio,nao,escola publica,2j,11.0,1.0,1.0,0.09090900826453795,1
7.900001,7.50002,10.0,7.5,6.5,7.5,6.749995,10.0,7.964287857142857,1.4464649437158197,6.5,10.0,0.64999935000065,1.333331555557926,-0.0642868571428572,ametista,nao,escola publica,0f,8.0,0.0,0.0,0.0,1
9.461114666666669,9.16668,10.0,9.375,8.666666666666666,8.958333333333332,9.8889,10.0,9.436511428571427,0.5381452814541098,8.666666666666666,10.0,0.8666658000008667,1.0666655288901026,0.02460323809524212,topazio,sim,escola publica,4a,13.0,1.0,1.0,0.07692301775152481,0
7.1833350000000005,9.000020000000001,9.5,7.5,2.0,7.5,7.416665,10.0,7.559526428571429,2.668713827318812,2.0,10.0,0.1999998000002,1.2666649777800296,-0.3761914285714285,agata,nao,escola publica,2b,11.0,1.0,1.0,0.09090900826453795,1
4.9156245,4.58334,2.0,7.5,2.0,6.40625,6.3333275,10.0,5.546131071428571,2.918078500489041,2.0,10.0,0.1999998000002,0.2666663111115852,-0.6305065714285716,quartzo,nao,escola publica,6a,16.0,1.0,2.0,0.06249996093752441,0
6.053335000000001,8.000020000000001,9.1,5.0,4.5,2.5,6.416665,5.0,5.788097857142858,2.234926251415352,2.5,9.1,0.8999982000036001,1.8199963600072802,0.26523714285714295,quartzo,nao,rede decisao/uniao,1b,11.0,4.0,1.0,0.3636360330581518,1
8.064375833333333,8.75001,7.9,7.5,6.666666666666667,8.59375,8.333332500000001,10.0,8.249108452380952,1.0511547022679864,6.666666666666667,10.0,0.6666660000006667,1.0533319288907617,-0.18473261904761884,ametista,nao,escola publica,6a,16.0,1.0,2.0,0.06249996093752441,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.258057333333333,9.50002,9.2,7.5,10.0,7.291666666666667,7.444443333333333,5.0,7.990875714285713,1.7199736700145691,5.0,10.0,1.9999960000080002,1.2266650311132918,0.26718161904762017,ametista,nao,escola publica,1h,12.0,1.0,1.0,0.08333326388894677,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.952223333333334,8.33334,9.9,10.0,7.0,9.166666666666666,9.111113333333332,10.0,9.073017142857141,1.0997908122430284,7.0,10.0,0.6999993000007,0.9899990100009901,-0.12079380952380703,topazio,sim,rede decisao/uniao,5b,14.0,4.0,2.0,0.2857140816327988,1
8.137224,9.16668,9.7,7.5,7.333333333333333,8.749999999999998,8.444446666666668,5.0,7.984922857142856,1.5654620332188625,5.0,9.7,1.4666637333392,1.2933316088911881,0.15230114285714347,ametista,nao,escola publica,3c,14.0,2.0,2.0,0.1428570408163994,1
7.595277333333334,8.33334,9.4,7.5,7.0,8.541666666666666,6.888883333333333,5.0,7.523412857142857,1.4294026402175304,5.0,9.4,1.3999972000056,1.2533316622244506,0.07186447619047698,ametista,nao,escola publica,3c,14.0,2.0,2.0,0.1428570408163994,1
8.133752000000001,9.000020000000001,9.2,5.625,8.0,5.3125,8.5,10.0,7.9482171428571435,1.8043720514509038,5.3125,10.0,0.7999992000008,1.6355526479064038,0.18553485714285767,ametista,nao,rede decisao/uniao,2b,11.0,4.0,1.0,0.3636360330581518,1
7.582500666666667,7.5,8.1,7.5,8.0,8.125,9.000003333333334,2.5,7.246429047619047,2.1525390977777628,2.5,9.000003333333334,3.1999872000511997,1.07999856000192,0.33607161904761984,ametista,sim,escola publica,3j,16.0,0.0,2.0,0.0,1
8.5,8.500020000000001,10.0,7.5,10.0,7.5,5.74999,10.0,8.464287142857144,1.6484147507703097,5.74999,10.0,0.9999990000010001,1.333331555557926,0.035712857142856436,topazio,nao,escola publica,0f,8.0,1.0,0.0,0.12499984375019532,0
8.418752000000001,9.000020000000001,8.0,7.5,9.5,7.1875,7.75,10.0,8.419645714285714,1.0793500028390102,7.1875,10.0,0.9499990500009501,1.0666652444463407,-0.0008937142857128322,ametista,nao,escola publica,1a,8.0,1.0,0.0,0.12499984375019532,0
7.79167,9.50002,10.0,6.25,9.5,2.5,7.83334,5.0,7.226194285714286,2.788336080047604,2.5,10.0,1.8999962000076,1.5999974400040962,0.5654757142857143,ametista,nao,escola publica,0d,9.0,1.0,0.0,0.11111098765445816,1
9.200004,9.50002,10.0,7.5,10.0,10.0,10.00001,5.0,8.857147142857142,1.930336388169294,5.0,10.00001,1.9999960000080002,1.333331555557926,0.3428568571428574,topazio,sim,escola publica,0c,10.0,0.0,0.0,0.0,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.175279333333334,8.500020000000001,9.3,7.5,7.0,7.708333333333334,7.722219999999999,10.0,8.247224761904763,1.0742757710005055,7.0,10.0,0.6999993000007,1.2399983466688713,-0.0719454285714285,ametista,nao,escola publica,2f,10.0,1.0,0.0,0.0999999000001,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.813335,9.000020000000001,9.9,4.375,7.5,5.625,7.166665,10.0,7.6523835714285715,2.1404780210946543,4.375,10.0,0.7499992500007501,2.2628519706240673,0.16095142857142886,ametista,nao,escola publica,1b,9.0,1.0,0.0,0.11111098765445816,0
8.396044333333334,9.58335,9.6,5.0,6.666666666666667,8.59375,9.125005000000002,10.0,8.36696738095238,1.8493374895721182,5.0,10.0,0.6666660000006667,1.91999616000768,0.029076952380954424,ametista,sim,rede decisao/uniao,5g,15.0,3.0,2.0,0.19999986666675557,0
8.325834666666669,9.16668,9.4,7.5,6.666666666666667,8.125,8.166666666666668,10.0,8.432144761904762,1.1608243558827414,6.666666666666667,10.0,0.6666660000006667,1.2533316622244506,-0.10631009523809354,ametista,nao,escola publica,3f,13.0,4.0,1.0,0.30769207100609924,0
8.613335,8.75001,9.9,7.5,6.5,8.75,9.166669999999998,10.0,8.652382857142857,1.266024627389666,6.5,10.0,0.64999935000065,1.3199982400023467,-0.03904785714285808,topazio,sim,escola publica,3g,13.0,1.0,1.0,0.07692301775152481,1
6.816668000000001,9.000020000000001,8.0,5.0,6.0,7.5,6.83333,5.0,6.761907142857142,1.5210216648107977,5.0,9.000020000000001,1.1999976000048,1.5999968000064002,0.05476085714285883,agata,nao,escola publica,2e,12.0,3.0,1.0,0.24999979166684028,1
6.216666833333334,8.75001,5.0,5.625,5.666666666666667,8.125,6.6666625,5.0,6.404762738095238,1.5070680631093427,5.0,8.75001,1.1333310666712002,0.8888873086447847,-0.1880959047619042,agata,nao,escola publica,3m,14.0,3.0,2.0,0.21428556122459913,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
9.33542,9.000020000000001,9.5,7.5,9.5,9.6875,9.58334,10.0,9.252979999999999,0.8281454827102139,7.5,10.0,0.9499990500009501,1.2666649777800296,0.08244000000000007,topazio,sim,rede decisao/uniao,2b,10.0,4.0,0.0,0.3999996000004,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.412223000000001,9.58335,6.7,4.375,6.0,8.541666666666666,8.111106666666666,10.0,7.615874761904761,2.025277935735549,4.375,10.0,0.5999994000006,1.5314250710284092,-0.20365176190476042,ametista,nao,rede decisao/uniao,3g,11.0,3.0,1.0,0.2727270247936138,0
7.969167,7.91667,9.7,3.75,7.0,8.125,8.25,10.0,7.820238571428571,2.0741009976407336,3.75,10.0,0.6999993000007,2.5866597689072828,0.14892842857142874,ametista,nao,rede decisao/uniao,5g,15.0,4.0,2.0,0.2666664888890074,0
5.6825,10.00002,6.6,5.0,4.166666666666667,5.625,4.833323333333333,5.0,5.889287142857143,1.9637221968707967,4.166666666666667,10.00002,0.8333316666700001,1.3199973600052801,-0.20678714285714328,quartzo,nao,escola publica,3h,14.0,2.0,2.0,0.1428570408163994,1
6.443336,9.50002,9.8,2.5,8.5,2.5,4.16667,5.0,5.995241428571428,3.2093893599168704,2.5,9.8,1.6999966000068,3.91998432006272,0.44809457142857223,agata,nao,escola publica,0d,9.0,1.0,0.0,0.11111098765445816,1
7.918752,9.50002,10.0,6.875,7.5,7.8125,7.5,5.0,7.741074285714285,1.662405063543551,5.0,10.0,1.4999970000060001,1.4545433388460527,0.17767771428571422,ametista,nao,escola publica,0e,10.0,1.0,0.0,0.0999999000001,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.338057,8.75001,8.6,7.5,6.0,7.708333333333334,7.611113333333334,5.0,7.309922380952381,1.358637027924342,5.0,8.75001,1.1999976000048,1.1466651377798163,0.028134619047619047,ametista,nao,escola publica,3r,14.0,0.0,2.0,0.0,1
6.289445333333333,9.000020000000001,5.6,4.375,6.0,6.875,7.222216666666665,5.0,6.29603380952381,1.5517050549857256,4.375,9.000020000000001,1.1999976000048,1.2799970742924016,-0.006588476190477088,agata,nao,escola publica,2r,13.0,2.0,1.0,0.15384603550304962,1
7.0419453333333335,8.000020000000001,8.8,7.5,5.5,6.875,7.222216666666665,5.0,6.985319523809524,1.3418604393823397,5.0,8.8,1.0999978000044002,1.173331768890975,0.056625809523809245,agata,nao,escola publica,2c,12.0,2.0,1.0,0.16666652777789354,1
8.404168666666667,8.33334,9.0,7.5,9.333333333333334,8.541666666666666,9.000006666666666,5.0,8.10119238095238,1.4922371437316104,5.0,9.333333333333334,1.8666629333408002,1.1999984000021333,0.30297628571428703,ametista,sim,escola publica,5a,16.0,0.0,2.0,0.0,1
7.212501333333334,9.000020000000001,7.5,6.875,4.25,7.083333333333334,7.833329999999999,10.0,7.5059547619047615,1.8137280568893506,4.25,10.0,0.424999575000425,1.0909075041345395,-0.29345342857142764,agata,nao,escola publica,2f,11.0,3.0,1.0,0.2727270247936138,1
5.934999666666666,7.5,5.3,5.0,6.333333333333333,6.25,6.166665,5.0,5.935714047619048,0.904844328012783,5.0,7.5,1.2666641333384001,1.05999788000424,-0.0007143809523819655,quartzo,nao,rede decisao/uniao,4f,15.0,4.0,2.0,0.2666664888890074,1
7.454722,7.5,9.1,7.5,8.0,8.125,6.11111,5.0,7.333730000000001,1.3654132733230135,5.0,9.1,1.5999968000064002,1.2133317155577126,0.12099199999999932,ametista,nao,escola publica,4a,15.0,1.0,2.0,0.06666662222225185,1
7.687500833333334,9.16668,9.5,4.375,6.666666666666667,7.5,6.7499975,10.0,7.708334880952381,1.9894124534017823,4.375,10.0,0.6666660000006667,2.17142360817461,-0.02083404761904717,ametista,nao,rede decisao/uniao,3b,12.0,4.0,1.0,0.33333305555578707,0
4.864168666666667,9.000020000000001,4.3,3.75,0.0,7.291666666666667,7.5,5.0,5.263098095238095,3.001939702300435,0.0,9.000020000000001,0.0,1.1466636088970428,-0.398929428571428,quartzo,nao,escola publica,1c,10.0,1.0,0.0,0.0999999000001,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
8.318544833333334,10.00002,9.9,4.375,6.666666666666667,8.59375,8.5416725,10.0,8.296729880952382,2.103888882608582,4.375,10.00002,0.6666660000006667,2.2628519706240673,0.02181495238095188,ametista,nao,rede decisao/uniao,3l,13.0,4.0,1.0,0.30769207100609924,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,0
7.978752000000001,9.000020000000001,8.8,7.5,9.5,7.1875,7.25,5.0,7.748217142857143,1.5230962981343223,5.0,9.5,1.8999962000076,1.173331768890975,0.2305348571428576,ametista,nao,escola publica,1d,10.0,2.0,0.0,0.1999998000002,1
8.289376333333333,5.83333,9.9,5.0,7.666666666666667,8.59375,9.166675,10.0,8.02291738095238,1.9632270701444638,5.0,10.0,0.7666659000007667,1.9799960400079202,0.26645895238095285,ametista,sim,rede decisao/uniao,3l,13.0,2.0,1.0,0.15384603550304962,0
9.316669,9.000020000000001,10.0,10.0,10.0,7.5,8.333335,10.0,9.261907857142857,1.0176993779429544,7.5,10.0,0.9999990000010001,0.9999990000010001,0.054761142857142175,topazio,nao,escola publica,0c,8.0,0.0,0.0,0.0,0
7.780279333333334,9.000020000000001,9.7,6.25,7.0,7.708333333333334,8.22222,5.0,7.554367619047619,1.6174503413588637,5.0,9.7,1.3999972000056,1.551997516803973,0.225911714285715,ametista,nao,escola publica,2g,13.0,2.0,1.0,0.15384603550304962,1
7.137293833333334,9.58335,5.9,7.5,7.666666666666667,7.65625,7.2500025,5.0,7.2223241666666675,1.4563258983862148,5.0,9.58335,1.5333302666728001,0.7866656177791764,-0.08503033333333399,agata,nao,escola publica,3a,15.0,2.0,2.0,0.1333332444445037,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.912085,9.000020000000001,8.8,7.5,9.0,7.1875,7.416665,5.0,7.700597857142858,1.4296260857646697,5.0,9.000020000000001,1.7999964000072002,1.173331768890975,0.2114871428571421,ametista,nao,escola publica,1g,12.0,3.0,1.0,0.24999979166684028,1
7.131665666666668,8.75001,6.2,7.5,7.333333333333333,6.666666666666667,5.666656666666667,10.0,7.445238095238095,1.5036013953564915,5.666656666666667,10.0,0.7333326000007333,0.8266655644459141,-0.31357242857142786,agata,nao,escola publica,3h,13.0,1.0,1.0,0.07692301775152481,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.312779666666668,7.50001,8.8,7.5,5.333333333333333,8.749999999999998,8.055560000000002,5.0,7.276986190476189,1.5360905595849588,5.0,8.8,1.0666645333376,1.173331768890975,0.035793476190478124,ametista,nao,escola publica,4b,16.0,0.0,2.0,0.0,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.808335333333335,10.00002,8.5,7.5,5.5,7.916666666666668,7.333333333333333,10.0,8.107145714285714,1.5875089217943688,5.5,10.00002,0.5499994500005501,1.133331822224237,-0.29881038095237944,ametista,nao,escola publica,1c,9.0,2.0,0.0,0.22222197530891633,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.599446,9.50002,7.4,6.25,8.5,5.0,6.72222,10.0,7.624605714285714,1.8059547632102815,5.0,10.0,0.84999915000085,1.183998105603031,-0.02515971428571362,ametista,nao,escola publica,2j,11.0,1.0,1.0,0.09090900826453795,1
8.216668,8.500020000000001,10.0,7.5,9.5,7.5,7.33333,5.0,7.904764285714285,1.6523205903804619,5.0,10.0,1.8999962000076,1.333331555557926,0.31190371428571506,ametista,nao,escola publica,0f,9.0,0.0,0.0,0.0,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.0,8.500020000000001,10.0,5.0,9.5,2.5,4.99999,5.0,6.500001428571429,2.8284303656647243,2.5,10.0,1.8999962000076,1.9999960000080002,0.49999857142857085,agata,nao,escola publica,0g,10.0,1.0,0.0,0.0999999000001,1
7.510557333333334,9.50002,8.9,9.375,1.5,8.541666666666666,8.444443333333332,10.0,8.037304285714285,2.9349013721814017,1.5,10.0,0.14999985000015,0.9493323207121913,-0.5267469523809512,ametista,nao,escola publica,2r,11.0,1.0,1.0,0.09090900826453795,0
8.745557333333332,9.50002,9.2,7.5,10.0,7.5,7.277776666666666,10.0,8.711113809523809,1.236384958453667,7.277776666666666,10.0,0.9999990000010001,1.2266650311132918,0.03444352380952331,topazio,nao,escola publica,1n,9.0,1.0,0.0,0.11111098765445816,0
6.957083833333334,7.91667,6.4,7.5,6.666666666666667,8.4375,7.2916675,5.0,7.03035773809524,1.1333151984871306,5.0,8.4375,1.3333306666720002,0.8533321955570726,-0.07327390476190576,agata,nao,escola publica,4e,15.0,1.0,2.0,0.06666662222225185,1
7.322224,9.000020000000001,8.0,6.25,4.5,7.083333333333333,7.944443333333333,10.0,7.539685238095238,1.8107400218877747,4.5,10.0,0.44999955000045,1.279997952003277,-0.21746123809523787,ametista,nao,escola publica,1e,9.0,2.0,0.0,0.22222197530891633,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
8.586392000000002,9.50002,9.3,7.5,7.0,7.708333333333334,9.277783333333334,10.0,8.612305238095239,1.1749777132352217,7.0,10.0,0.6999993000007,1.2399983466688713,-0.025913238095236935,topazio,sim,escola publica,2f,9.0,1.0,0.0,0.11111098765445816,0
8.291043,8.75001,9.7,5.0,8.0,8.59375,7.583335,10.0,8.232442142857142,1.6633529559493607,5.0,10.0,0.7999992000008,1.93999612000776,0.05860085714285823,ametista,nao,rede decisao/uniao,3l,12.0,3.0,1.0,0.24999979166684028,0
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
7.426390666666667,9.50002,7.5,5.0,9.0,6.875,7.444443333333333,5.0,7.188494761904762,1.754258767974179,5.0,9.50002,1.7999964000072002,1.4999970000060001,0.23789590476190536,ametista,nao,escola publica,1n,10.0,2.0,0.0,0.1999998000002,0
8.347085000000002,8.75001,9.1,6.875,8.0,7.8125,7.91667,10.0,8.350597142857142,1.0181528735036842,6.875,10.0,0.7999992000008,1.323634438349908,-0.003512142857140077,ametista,nao,rede decisao/uniao,3a,12.0,4.0,1.0,0.33333305555578707,0
8.033612666666667,9.50002,8.3,7.5,9.5,7.291666666666667,7.72222,5.0,7.8305580952380955,1.5393712962486616,5.0,9.50002,1.8999962000076,1.1066651911130787,0.20305457142857097,ametista,nao,escola publica,1h,10.0,1.0,0.0,0.0999999000001,0
5.791112666666667,9.000020000000001,5.9,5.0,2.75,7.5,7.055553333333332,5.0,6.029367619047619,2.0384134206359055,2.75,9.000020000000001,0.5499989000022001,1.17999764000472,-0.2382549523809523,quartzo,nao,escola publica,2l,12.0,1.0,1.0,0.08333326388894677,1
8.342224,10.00002,9.6,7.5,8.0,9.166666666666666,8.277776666666668,5.0,8.220637619047618,1.6786693279441376,5.0,10.00002,1.5999968000064002,1.2799982933356089,0.12158638095238139,ametista,nao,escola publica,2e,12.0,4.0,1.0,0.33333305555578707,1
8.374169333333333,9.50002,9.6,5.0,8.0,7.708333333333334,8.16667,10.0,8.282146190476192,1.7012575262700458,5.0,10.0,0.7999992000008,1.91999616000768,0.09202314285714053,ametista,nao,rede decisao/uniao,2e,11.0,2.0,1.0,0.1818180165290759,1
,,,,,,,,,,,,,,,desconhecido,desconhecido,desconhecido,desconhecido,,,,,1
5.862502000000001,9.000020000000001,9.0,5.0,0.5,5.625,7.5,5.0,5.946431428571429,2.961437090825042,0.5,9.000020000000001,0.09999980000040001,1.7999964000072002,-0.0839294285714276,quartzo,nao,escola publica,2b,12.0,1.0,1.0,0.08333326388894677,1
